2026-05-06 01:17:27,460 DEBUG   HandlerThread:2370543 [system_monitor.py:probe():223] {'os': 'Linux-5.14.0-162.6.1.el9_1.x86_64-x86_64-with-glibc2.34', 'python': '3.10.4', 'heartbeatAt': '2026-05-05T16:17:27.445314', 'startedAt': '2026-05-05T16:17:26.621247', 'docker': None, 'cuda': None, 'args': ('--base_model_name', 'PKU-Alignment/alpaca-7b-reproduced', '--posterior_calibrator_path', '/ext_hdd/sjkim/mod/PKU-Alignment/PKU-SafeRLHF-10K/pcma/posterior_morlhf/better_safer', '--dataset_name', 'PKU-Alignment/PKU-SafeRLHF-10K-better', '--prompt_template', 'BEGINNING OF CONVERSATION: USER: {raw_prompt} ASSISTANT:', '--train_split', 'train', '--eval_split', 'validation', '--seed', '8888', '--preference', '0.5', '--save_directory', '/ext_hdd/sjkim/mod/pcmorlhf_saferlhf', '--wandb_name', 'PKU-Alignment/PKU-SafeRLHF-10K/pcmorlhf/pc_alpha_h0.5_s0.5', '--reward_names', 'helpful,harmless', '--reward_model_names', 'PKU-Alignment/beaver-7b-v1.0-reward,PKU-Alignment/beaver-7b-v1.0-cost', '--reward_signs', '1,-1', '--feature_source', 'sft_hidden', '--feature_pooling', 'mean', '--feature_model_name', 'sentence-transformers/all-MiniLM-L6-v2', '--feature_max_length', '256', '--posterior_num_samples', '10', '--alpha_min', '0.05', '--epochs', '1', '--learning_rate', '1e-5', '--batch_size', '4', '--mini_batch_size', '1', '--gradient_accumulation_steps', '1', '--init_kl_coef', '0.2', '--target', '3', '--max_grad_norm', '0.5', '--max_prompt_length', '384', '--max_new_tokens', '128', '--reward_model_max_length', '512', '--eval_steps', '100', '--eval_num_prompts', '5', '--eval_max_new_tokens', '128', '--debug_print_alpha_every', '50', '--debug_print_alpha_n', '3'), 'state': 'running', 'program': '/home/sjkim/MOD/experiment-PPO/ppo/pcmorlhf.py', 'codePathLocal': 'ppo/pcmorlhf.py', 'codePath': 'experiment-PPO/ppo/pcmorlhf.py', 'git': {'remote': 'https://github.com/promotion-kim/PCMA.git', 'commit': '1f9ace3867da7ac20773e924a8f7bbf7d7b21280'}, 'email': 'sjkim@kaist.ac.kr', 'root': '/home/sjkim/MOD', 'host': 'loki3', 'username': 'sjkim', 'executable': '/home/sjkim/anaconda3/envs/ppo/bin/python3.10', 'cpu_count': 24, 'cpu_count_logical': 48, 'cpu_freq': {'current': 2419.8711458333332, 'min': 1000.0, 'max': 4000.0}, 'cpu_freq_per_core': [{'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 3353.815, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 3362.923, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}, {'current': 2400.0, 'min': 1000.0, 'max': 4000.0}], 'disk': {'/': {'total': 392.65177154541016, 'used': 152.79772567749023}}, 'gpu': 'NVIDIA RTX A6000', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}], 'memory': {'total': 124.92635726928711}}
2026-05-06 01:17:27,460 INFO    HandlerThread:2370543 [system_monitor.py:probe():224] Finished collecting system info
2026-05-06 01:17:27,460 INFO    HandlerThread:2370543 [system_monitor.py:probe():227] Publishing system info
2026-05-06 01:17:27,461 DEBUG   HandlerThread:2370543 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2026-05-06 01:17:28,314 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/conda-environment.yaml
2026-05-06 01:17:29,832 DEBUG   HandlerThread:2370543 [system_info.py:_save_conda():222] Saving conda packages done
2026-05-06 01:17:29,834 INFO    HandlerThread:2370543 [system_monitor.py:probe():229] Finished publishing system info
2026-05-06 01:17:29,837 DEBUG   SenderThread:2370543 [sender.py:send():379] send: files
2026-05-06 01:17:29,837 INFO    SenderThread:2370543 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2026-05-06 01:17:29,966 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: python_packages
2026-05-06 01:17:29,966 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: stop_status
2026-05-06 01:17:29,966 DEBUG   SenderThread:2370543 [sender.py:send_request():406] send_request: python_packages
2026-05-06 01:17:29,967 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: internal_messages
2026-05-06 01:17:29,968 DEBUG   SenderThread:2370543 [sender.py:send_request():406] send_request: stop_status
2026-05-06 01:17:30,262 DEBUG   SenderThread:2370543 [sender.py:send():379] send: telemetry
2026-05-06 01:17:30,262 DEBUG   SenderThread:2370543 [sender.py:send():379] send: config
2026-05-06 01:17:30,315 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/conda-environment.yaml
2026-05-06 01:17:30,316 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/wandb-metadata.json
2026-05-06 01:17:30,316 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/requirements.txt
2026-05-06 01:17:30,316 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/output.log
2026-05-06 01:17:30,585 INFO    wandb-upload_0:2370543 [upload_job.py:push():131] Uploaded file /tmp/tmp81_bloq5wandb/5c1obb6u-wandb-metadata.json
2026-05-06 01:17:32,264 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:17:32,317 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/output.log
2026-05-06 01:17:37,265 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:17:42,265 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:17:44,966 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: stop_status
2026-05-06 01:17:44,967 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: internal_messages
2026-05-06 01:17:44,967 DEBUG   SenderThread:2370543 [sender.py:send_request():406] send_request: stop_status
2026-05-06 01:17:48,209 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:17:52,337 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/output.log
2026-05-06 01:17:53,810 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:17:58,814 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:17:59,344 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/config.yaml
2026-05-06 01:17:59,966 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: stop_status
2026-05-06 01:17:59,967 DEBUG   SenderThread:2370543 [sender.py:send_request():406] send_request: stop_status
2026-05-06 01:17:59,967 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: internal_messages
2026-05-06 01:18:04,292 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:18:04,867 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: log_artifact
2026-05-06 01:18:04,868 DEBUG   SenderThread:2370543 [sender.py:send_request():406] send_request: log_artifact
2026-05-06 01:18:05,351 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/media/table/game_log_0_5899f8999e4e273683cb.table.json
2026-05-06 01:18:05,351 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/media/table
2026-05-06 01:18:05,351 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/media
2026-05-06 01:18:05,362 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: partial_history
2026-05-06 01:18:05,367 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: partial_history
2026-05-06 01:18:05,904 INFO    wandb-upload_0:2370543 [upload_job.py:push():131] Uploaded file /tmp/tmp81_bloq5wandb/ylj1k57k-media/table/game_log_0_5899f8999e4e273683cb.table.json
2026-05-06 01:18:06,861 INFO    wandb-upload_0:2370543 [upload_job.py:push():89] Uploaded file /home/sjkim/.local/share/wandb/artifacts/staging/tmpptsq_p8z
2026-05-06 01:18:07,950 INFO    SenderThread:2370543 [sender.py:send_request_log_artifact():1456] logged artifact run-g0ax69hp-game_log - {'id': 'QXJ0aWZhY3Q6Mjc5Njc4NjY2OA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMzEyOTM5MzU=', 'latestArtifact': None}}
2026-05-06 01:18:07,950 DEBUG   SenderThread:2370543 [sender.py:send():379] send: files
2026-05-06 01:18:07,951 INFO    SenderThread:2370543 [sender.py:_save_file():1390] saving file media/table/game_log_0_5899f8999e4e273683cb.table.json with policy now
2026-05-06 01:18:07,952 DEBUG   SenderThread:2370543 [sender.py:send():379] send: history
2026-05-06 01:18:07,953 DEBUG   SenderThread:2370543 [sender.py:send_request():406] send_request: summary_record
2026-05-06 01:18:07,956 INFO    SenderThread:2370543 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2026-05-06 01:18:07,957 DEBUG   SenderThread:2370543 [sender.py:send():379] send: telemetry
2026-05-06 01:18:08,355 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/wandb-summary.json
2026-05-06 01:18:08,511 INFO    wandb-upload_0:2370543 [upload_job.py:push():131] Uploaded file /tmp/tmp81_bloq5wandb/50gp2a1x-media/table/game_log_0_5899f8999e4e273683cb.table.json
2026-05-06 01:18:09,958 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:18:10,358 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/output.log
2026-05-06 01:18:14,958 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:18:14,966 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: stop_status
2026-05-06 01:18:14,967 DEBUG   SenderThread:2370543 [sender.py:send_request():406] send_request: stop_status
2026-05-06 01:18:14,967 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: internal_messages
2026-05-06 01:18:18,370 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/output.log
2026-05-06 01:18:20,941 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:18:25,942 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:18:27,362 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: log_artifact
2026-05-06 01:18:27,362 DEBUG   SenderThread:2370543 [sender.py:send_request():406] send_request: log_artifact
2026-05-06 01:18:27,373 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: partial_history
2026-05-06 01:18:27,375 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: partial_history
2026-05-06 01:18:27,381 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/media/table/game_log_1_92cd0bc68c0072bb009b.table.json
2026-05-06 01:18:27,381 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/media/table
2026-05-06 01:18:27,424 DEBUG   SystemMonitor:2370543 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2026-05-06 01:18:27,917 INFO    wandb-upload_0:2370543 [upload_job.py:push():131] Uploaded file /tmp/tmp81_bloq5wandb/im49h2my-media/table/game_log_1_92cd0bc68c0072bb009b.table.json
2026-05-06 01:18:28,951 INFO    wandb-upload_0:2370543 [upload_job.py:push():89] Uploaded file /home/sjkim/.local/share/wandb/artifacts/staging/tmpfq46voxm
2026-05-06 01:18:29,967 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: stop_status
2026-05-06 01:18:29,967 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: internal_messages
2026-05-06 01:18:30,122 INFO    SenderThread:2370543 [sender.py:send_request_log_artifact():1456] logged artifact run-g0ax69hp-game_log - {'id': 'QXJ0aWZhY3Q6Mjc5Njc4NzY3OA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMzEyOTM5MzU=', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Mjc5Njc4NjY2OA==', 'versionIndex': 0}}}
2026-05-06 01:18:30,122 DEBUG   SenderThread:2370543 [sender.py:send():379] send: files
2026-05-06 01:18:30,122 INFO    SenderThread:2370543 [sender.py:_save_file():1390] saving file media/table/game_log_1_92cd0bc68c0072bb009b.table.json with policy now
2026-05-06 01:18:30,123 DEBUG   SenderThread:2370543 [sender.py:send():379] send: history
2026-05-06 01:18:30,124 DEBUG   SenderThread:2370543 [sender.py:send_request():406] send_request: summary_record
2026-05-06 01:18:30,128 INFO    SenderThread:2370543 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2026-05-06 01:18:30,129 DEBUG   SenderThread:2370543 [sender.py:send():379] send: stats
2026-05-06 01:18:30,129 DEBUG   SenderThread:2370543 [sender.py:send_request():406] send_request: stop_status
2026-05-06 01:18:30,386 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/wandb-summary.json
2026-05-06 01:18:30,710 INFO    wandb-upload_0:2370543 [upload_job.py:push():131] Uploaded file /tmp/tmp81_bloq5wandb/8ks6oete-media/table/game_log_1_92cd0bc68c0072bb009b.table.json
2026-05-06 01:18:31,385 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:18:32,389 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/output.log
2026-05-06 01:18:32,389 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/config.yaml
2026-05-06 01:18:36,789 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:18:41,789 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:18:44,967 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: stop_status
2026-05-06 01:18:44,967 DEBUG   SenderThread:2370543 [sender.py:send_request():406] send_request: stop_status
2026-05-06 01:18:44,967 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: internal_messages
2026-05-06 01:18:47,284 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:18:52,417 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/output.log
2026-05-06 01:18:52,958 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:18:57,425 DEBUG   SenderThread:2370543 [sender.py:send():379] send: stats
2026-05-06 01:18:58,426 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:18:59,967 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: stop_status
2026-05-06 01:18:59,967 DEBUG   SenderThread:2370543 [sender.py:send_request():406] send_request: stop_status
2026-05-06 01:18:59,969 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: internal_messages
2026-05-06 01:19:02,399 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: log_artifact
2026-05-06 01:19:02,399 DEBUG   SenderThread:2370543 [sender.py:send_request():406] send_request: log_artifact
2026-05-06 01:19:02,410 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: partial_history
2026-05-06 01:19:02,412 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: partial_history
2026-05-06 01:19:02,431 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/media/table/game_log_2_b8a4d329880d4b1265e8.table.json
2026-05-06 01:19:02,431 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/media/table
2026-05-06 01:19:02,919 INFO    wandb-upload_0:2370543 [upload_job.py:push():131] Uploaded file /tmp/tmp81_bloq5wandb/fxii4kax-media/table/game_log_2_b8a4d329880d4b1265e8.table.json
2026-05-06 01:19:03,853 INFO    wandb-upload_0:2370543 [upload_job.py:push():89] Uploaded file /home/sjkim/.local/share/wandb/artifacts/staging/tmpypakch4o
2026-05-06 01:19:05,037 INFO    SenderThread:2370543 [sender.py:send_request_log_artifact():1456] logged artifact run-g0ax69hp-game_log - {'id': 'QXJ0aWZhY3Q6Mjc5Njc4OTE1OA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMzEyOTM5MzU=', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Mjc5Njc4NzY3OA==', 'versionIndex': 1}}}
2026-05-06 01:19:05,038 DEBUG   SenderThread:2370543 [sender.py:send():379] send: files
2026-05-06 01:19:05,038 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:19:05,038 INFO    SenderThread:2370543 [sender.py:_save_file():1390] saving file media/table/game_log_2_b8a4d329880d4b1265e8.table.json with policy now
2026-05-06 01:19:05,039 DEBUG   SenderThread:2370543 [sender.py:send():379] send: history
2026-05-06 01:19:05,040 DEBUG   SenderThread:2370543 [sender.py:send_request():406] send_request: summary_record
2026-05-06 01:19:05,043 INFO    SenderThread:2370543 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2026-05-06 01:19:05,435 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/wandb-summary.json
2026-05-06 01:19:05,599 INFO    wandb-upload_0:2370543 [upload_job.py:push():131] Uploaded file /tmp/tmp81_bloq5wandb/2z6sv61x-media/table/game_log_2_b8a4d329880d4b1265e8.table.json
2026-05-06 01:19:06,437 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/output.log
2026-05-06 01:19:10,044 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:19:14,967 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: stop_status
2026-05-06 01:19:14,968 DEBUG   SenderThread:2370543 [sender.py:send_request():406] send_request: stop_status
2026-05-06 01:19:14,968 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: internal_messages
2026-05-06 01:19:15,230 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:19:20,231 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:19:24,462 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/output.log
2026-05-06 01:19:26,095 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:19:27,426 DEBUG   SenderThread:2370543 [sender.py:send():379] send: stats
2026-05-06 01:19:29,967 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: stop_status
2026-05-06 01:19:29,967 DEBUG   SenderThread:2370543 [sender.py:send_request():406] send_request: stop_status
2026-05-06 01:19:29,968 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: internal_messages
2026-05-06 01:19:31,214 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: status_report
2026-05-06 01:19:33,479 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: log_artifact
2026-05-06 01:19:33,479 DEBUG   SenderThread:2370543 [sender.py:send_request():406] send_request: log_artifact
2026-05-06 01:19:33,489 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: partial_history
2026-05-06 01:19:33,491 DEBUG   HandlerThread:2370543 [handler.py:handle_request():146] handle_request: partial_history
2026-05-06 01:19:34,478 INFO    Thread-12 :2370543 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/MOD/experiment-PPO/wandb/run-20260506_011726-g0ax69hp/files/output.log
